id,featured,format_name,lang,verified,views,shares,likes
15515,0,thought,en,Not Verified,2,1,2
15516,0,musing,en,Not Verified,1,1,3
15517,0,diary,en,Not Verified,3,7,4
15518,0,musing,en,Not Verified,1,5,1
15519,0,rant,en,Not Verified,3,2,1
15520,0,thought,en,Not Verified,2,1,1
15521,0,poem,en,Not Verified,1,3,2
15522,0,diary,en,Not Verified,1,4,1
15523,4,140,en,Not Verified,2,2,9
15524,5,diary,en,Not Verified,16,8,25
15525,4,140,en,Not Verified,1,3,6
15526,1,rant,en,Verified,4,4,6
15527,0,poem,en,Not Verified,1,1,3
15528,0,thought,en,Not Verified,2,2,2
15529,0,poem,en,Not Verified,2,2,1
15530,0,open letter,en,Not Verified,1,4,2
15531,0,review,en,Not Verified,1,1,2
15532,0,page,en,Not Verified,1,3,3
15533,0,thought,en,Not Verified,1,5,4
15534,0,bubble,en,Not Verified,1,9,1
15535,0,thought,en,Not Verified,1,2,1
15536,1,thought,en,Verified,52,9,41
15537,0,bubble,en,Not Verified,3,2,3
15538,0,musing,en,Not Verified,8,1,2
15539,0,poem,en,Not Verified,1,3,1
15540,0,thought,en,Not Verified,1,2,1
15541,0,diary,en,Not Verified,5,1,2
15542,0,poem,en,Not Verified,5,1,1
15543,0,140,en,Not Verified,2,1,2
15544,0,musing,en,Not Verified,2,1,2
15545,0,thought,en,Not Verified,1,3,2
15546,0,140,en,Not Verified,1,2,2
15547,0,musing,en,Not Verified,6,3,3
15548,5,140,en,Not Verified,2,1,10
15549,0,poem,en,Not Verified,1,1,1
15550,0,diary,en,Not Verified,2,1,1
15551,0,thought,en,Not Verified,1,3,4
15552,0,thought,en,Not Verified,1,2,3
15553,0,musing,en,Not Verified,1,8,1
15554,4,140,en,Not Verified,2,4,5
15555,0,short story,en,Not Verified,2,8,3
15556,0,140,en,Not Verified,2,1,1
15557,0,musing,en,Not Verified,2,1,1
15558,0,open letter,en,Not Verified,5,1,1
15559,0,rant,en,Not Verified,1,1,1
15560,1,musing,en,Verified,12,2,16
15561,0,thought,en,Not Verified,3,4,3
15562,0,poem,en,Not Verified,1,2,3
15563,4,140,en,Not Verified,14,4,6
15564,4,140,en,Not Verified,3,4,8
15565,0,bubble,en,Not Verified,2,2,3
15566,1,open letter,en,Verified,19,1,5
15567,0,bubble,en,Not Verified,1,2,1
15568,0,thought,en,Not Verified,2,1,1
15569,0,poem,en,Not Verified,2,5,2
15570,0,poem,en,Not Verified,1,3,2
15571,0,poem,en,Verified,11,2,3
15572,0,bubble,en,Not Verified,5,11,32
15573,0,musing,en,Verified,2,2,3
15574,4,musing,en,Not Verified,5,1,7
15575,0,thought,en,Not Verified,1,3,3
15576,4,thought,en,Verified,8,1,13
15577,0,open letter,en,Not Verified,1,27,1
15578,0,thought,en,Not Verified,2,1,1
15579,0,thought,en,Not Verified,8,4,3
15580,0,thought,en,Not Verified,8,1,2
15581,0,poem,en,Not Verified,1,4,1
15582,0,diary,en,Not Verified,1,1,1
15583,0,140,en,Not Verified,2,3,1
15584,1,poem,en,Verified,8,4,8
15585,0,musing,en,Not Verified,5,1,2
15586,0,thought,en,Not Verified,3,1,1
15587,0,thought,en,Not Verified,1,1,2
15588,0,open letter,en,Not Verified,6,2,1
15589,0,thought,en,Not Verified,1,2,2
15590,0,poem,en,Not Verified,1,2,2
15591,0,diary,en,Not Verified,1,3,2
15592,0,diary,en,Not Verified,2,1,1
15593,0,musing,en,Not Verified,1,17,3
15594,0,140,en,Not Verified,3,2,3
15595,0,poem,en,Not Verified,1,2,5
15596,0,thought,en,Not Verified,4,1,1
15597,0,musing,en,Not Verified,1,4,1
15598,0,poem,en,Not Verified,3,4,1
15599,4,thought,en,Not Verified,4,11,17
15600,0,musing,en,Not Verified,2,5,2
15601,0,page,en,Not Verified,6,8,1
15602,2,page,en,Verified,13,3,19
15603,0,bubble,en,Not Verified,1,31,2
15604,3,page,en,Verified,14,14,24
15605,5,thought,en,Not Verified,28,6,17
15606,0,diary,en,Not Verified,1,1,1
15607,0,thought,en,Not Verified,3,2,2
15608,4,thought,en,Not Verified,3,3,6
15609,0,page,en,Verified,3,10,1
15610,0,poem,en,Not Verified,3,3,3
15611,4,140,en,Verified,18,4,19
15612,1,poem,en,Verified,13,3,15
15613,0,bubble,en,Not Verified,1,10,1
15614,0,poem,en,Not Verified,1,1,1
15615,0,140,en,Not Verified,2,2,3
15616,0,musing,en,Not Verified,1,1,2
15617,0,diary,en,Not Verified,1,1,3
15618,0,thought,en,Not Verified,1,4,2
15619,0,poem,en,Not Verified,1,1,1
15620,0,140,en,Not Verified,1,1,3
15621,0,140,en,Not Verified,5,1,1
15622,0,poem,en,Not Verified,5,6,1
15623,1,musing,en,Verified,6,4,6
15624,0,rant,en,Not Verified,3,2,1
15625,0,musing,en,Not Verified,4,1,1
15626,0,thought,en,Not Verified,2,2,2
15627,0,review,en,Not Verified,1,3,2
15628,0,bubble,en,Verified,9,7,26
15629,0,thought,en,Not Verified,1,3,3
15630,0,thought,en,Not Verified,1,1,1
15631,0,poem,en,Not Verified,2,1,5
15632,0,open letter,en,Not Verified,3,1,2
15633,0,140,en,Not Verified,6,1,3
15634,5,page,en,Not Verified,2,4,18
15635,0,140,en,Not Verified,4,1,6
15636,0,bubble,en,Not Verified,1,2,3
15637,0,short story,en,Not Verified,2,1,2
15638,0,140,en,Not Verified,15,4,9
15639,0,thought,en,Not Verified,2,2,4
15640,5,poem,en,Not Verified,1,10,13
15641,0,rant,en,Not Verified,4,3,3
15642,0,diary,en,Not Verified,1,1,3
15643,0,poem,en,Not Verified,8,5,4
15644,0,musing,en,Not Verified,1,2,3
15645,0,thought,en,Not Verified,4,2,3
15646,0,musing,en,Not Verified,2,3,3
15647,0,poem,en,Not Verified,6,1,5
15648,4,140,en,Not Verified,3,2,9
15649,0,diary,en,Not Verified,1,2,2
15650,1,poem,en,Verified,8,1,8
15651,0,rant,en,Not Verified,1,2,1
15652,0,diary,en,Not Verified,1,2,1
15653,0,thought,en,Not Verified,1,3,1
15654,0,musing,en,Not Verified,1,1,1
15655,4,140,en,Not Verified,7,1,9
15656,0,musing,en,Not Verified,1,2,1
15657,4,140,en,Verified,13,1,13
15658,0,140,en,Not Verified,1,2,2
15659,4,140,en,Not Verified,9,7,9
15660,0,musing,en,Not Verified,3,1,4
15661,0,musing,en,Not Verified,2,10,2
15662,0,diary,en,Not Verified,1,2,2
15663,0,bubble,en,Not Verified,1,22,64
15664,0,open letter,en,Not Verified,3,2,2
15665,0,open letter,en,Not Verified,2,3,4
15666,0,bubble,en,Not Verified,11,23,73
15667,0,short story,en,Verified,1,13,6
15668,0,thought,en,Not Verified,6,2,2
15669,0,poem,en,Verified,3,2,2
15670,0,rant,en,Not Verified,4,4,1
15671,4,140,en,Verified,4,7,14
15672,0,rant,en,Not Verified,4,1,1
15673,5,thought,en,Not Verified,2,3,9
15674,0,diary,en,Not Verified,4,1,1
15675,0,short story,en,Not Verified,8,4,1
15676,0,poem,en,Verified,3,1,1
15677,0,poem,en,Not Verified,3,1,4
15678,5,thought,en,Not Verified,3,1,10
15679,0,short story,en,Not Verified,1,3,1
15680,0,bubble,en,Not Verified,1,9,1
15681,0,thought,en,Not Verified,3,4,1
15682,0,musing,en,Not Verified,1,4,1
15683,0,thought,en,Not Verified,3,3,1
15684,0,short story,en,Not Verified,3,7,2
15685,0,thought,en,Not Verified,2,2,2
15686,1,musing,en,Verified,29,3,8
15687,0,thought,en,Not Verified,1,2,1
15688,0,thought,en,Not Verified,2,9,2
15689,0,diary,en,Not Verified,1,3,1
15690,0,140,en,Not Verified,2,5,4
15691,0,thought,en,Verified,16,2,4
15692,0,musing,en,Not Verified,7,3,2
15693,0,140,en,Not Verified,4,5,2
15694,0,diary,en,Not Verified,4,4,2
15695,0,short story,en,Not Verified,1,1,3
15696,0,page,en,Verified,3,1,10
15697,0,poem,en,Not Verified,1,3,1
15698,0,musing,en,Not Verified,2,1,1
15699,0,140,en,Not Verified,2,3,1
15700,0,140,en,Not Verified,1,4,1
15701,0,open letter,en,Not Verified,2,2,1
15702,0,diary,en,Not Verified,1,3,2
15703,0,page,en,Not Verified,7,7,2
15704,0,bubble,en,Not Verified,2,22,2
15705,0,musing,en,Not Verified,3,4,3
15706,0,open letter,en,Not Verified,1,7,1
15707,0,thought,en,Not Verified,4,2,1
15708,0,140,en,Not Verified,1,4,1
15709,0,poem,en,Not Verified,3,1,3
15710,0,bubble,en,Verified,2,7,13
15711,4,musing,en,Not Verified,1,5,5
15712,4,musing,en,Verified,15,1,9
15713,0,140,en,Not Verified,2,1,3
15714,0,musing,en,Not Verified,1,1,1
15715,1,poem,en,Verified,8,1,8
15716,0,thought,en,Not Verified,1,1,2
15717,1,musing,en,Verified,482,29,138
15718,0,page,en,Not Verified,3,5,1
15719,0,140,en,Not Verified,1,3,1
15720,4,140,en,Verified,11,3,10
15721,0,thought,en,Not Verified,1,1,1
15722,0,poem,en,Not Verified,9,1,2
15723,0,poem,en,Not Verified,1,1,1
15724,1,open letter,en,Verified,8,7,7
15725,0,poem,en,Not Verified,1,4,1
15726,0,thought,en,Not Verified,1,1,2
15727,0,thought,en,Not Verified,1,4,3
15728,0,140,en,Not Verified,5,2,1
15729,0,musing,en,Not Verified,1,2,1
15730,4,140,en,Verified,14,2,11
15731,0,thought,en,Not Verified,1,1,2
15732,0,musing,en,Not Verified,1,2,2
15733,0,140,en,Not Verified,4,1,3
15734,0,thought,en,Not Verified,1,1,1
15735,0,open letter,en,Not Verified,1,2,1
15736,0,poem,en,Not Verified,1,3,2
15737,4,140,en,Verified,2,2,5
15738,4,140,en,Not Verified,1,3,5
15739,0,thought,en,Not Verified,1,1,2
15740,0,thought,en,Not Verified,3,2,1
15741,4,140,en,Verified,14,1,14
15742,0,poem,en,Not Verified,4,2,2
15743,0,open letter,en,Not Verified,4,2,1
15744,0,diary,en,Not Verified,1,1,3
15745,4,thought,en,Verified,6,6,17
15746,4,140,en,Verified,5,3,10
15747,0,open letter,en,Not Verified,1,1,2
15748,0,short story,en,Not Verified,1,3,1
15749,0,diary,en,Not Verified,4,3,1
15750,0,140,en,Not Verified,1,6,1
15751,0,open letter,en,Not Verified,1,15,2
15752,0,thought,en,Not Verified,1,8,2
15753,1,musing,en,Verified,14,4,16
15754,0,musing,en,Not Verified,1,3,2
15755,0,thought,en,Not Verified,1,1,1
15756,4,thought,en,Not Verified,3,3,9
15757,5,bubble,en,Not Verified,10,14,56
15758,0,thought,en,Not Verified,1,1,1
15759,0,musing,en,Verified,5,4,4
15760,0,thought,en,Not Verified,2,1,1
15761,0,thought,en,Not Verified,2,1,2
15762,1,musing,en,Verified,13,3,9
15763,0,diary,en,Not Verified,4,9,1
15764,0,rant,en,Not Verified,1,3,2
15765,0,thought,en,Not Verified,3,6,2
15766,4,diary,en,Not Verified,1,1,6
15767,0,rant,en,Not Verified,1,2,2
15768,0,thought,en,Not Verified,1,1,1
15769,0,bubble,en,Verified,6,3,9
15770,0,bubble,en,Not Verified,3,3,1
15771,0,thought,en,Not Verified,1,2,1
15772,0,short story,en,Not Verified,2,1,1
15773,0,open letter,en,Not Verified,1,2,1
15774,0,short story,en,Not Verified,1,1,1
15775,0,poem,en,Not Verified,1,1,1
15776,4,thought,en,Verified,3,4,6
15777,5,bubble,en,Not Verified,1,22,31
15778,5,musing,en,Not Verified,2,1,13
15779,0,bubble,en,Not Verified,48,7,13
15780,0,open letter,en,Not Verified,2,9,1
15781,0,poem,en,Not Verified,1,4,2
15782,0,thought,en,Not Verified,2,2,2
15783,0,poem,en,Not Verified,2,1,1
15784,0,thought,en,Not Verified,4,1,1
15785,0,thought,en,Not Verified,4,5,2
15786,0,open letter,en,Verified,4,2,5
15787,1,140,en,Verified,77,3,22
15788,0,short story,en,Not Verified,1,1,1
15789,0,poem,en,Not Verified,1,9,1
15790,0,open letter,en,Not Verified,3,1,11
15791,0,diary,en,Not Verified,3,7,2
15792,0,rant,en,Not Verified,2,1,1
15793,0,poem,en,Not Verified,1,1,1
15794,0,short story,en,Not Verified,5,4,1
15795,0,thought,en,Not Verified,1,3,3
15796,0,short story,en,Not Verified,1,6,1
15797,0,page,en,Verified,22,15,34
15798,3,page,en,Verified,6,5,27
15799,0,thought,en,Not Verified,4,2,3
15800,3,page,en,Verified,8,2,32
15801,0,140,en,Not Verified,6,2,3
15802,0,140,en,Not Verified,9,7,6
15803,0,musing,en,Not Verified,7,5,1
15804,0,poem,en,Not Verified,1,7,1
15805,0,short story,en,Not Verified,3,1,1
15806,0,short story,en,Not Verified,2,2,1
15807,1,diary,en,Verified,11,1,12
15808,0,poem,en,Not Verified,1,2,1
15809,0,thought,en,Not Verified,1,3,3
15810,0,musing,en,Not Verified,2,1,3
15811,0,musing,en,Not Verified,2,2,1
15812,0,musing,en,Not Verified,6,1,1
15813,1,open letter,en,Verified,4,1,6
15814,0,open letter,en,Verified,8,2,7
15815,4,140,en,Not Verified,1,3,8
15816,4,140,en,Not Verified,13,10,18
15817,0,bubble,en,Verified,4,4,8
15818,0,thought,en,Not Verified,1,1,1
15819,0,poem,en,Verified,2,5,1
15820,4,140,en,Verified,2,1,6
15821,1,poem,en,Verified,6,1,2
15822,0,bubble,en,Not Verified,1,7,1
15823,4,140,en,Verified,17,2,10
15824,0,rant,en,Not Verified,2,1,1
15825,0,diary,en,Not Verified,3,7,2
15826,0,diary,en,Not Verified,1,2,2
15827,1,open letter,en,Verified,7,6,6
15828,0,rant,en,Not Verified,1,1,1
15829,0,140,en,Not Verified,2,1,1
15830,0,poem,en,Not Verified,2,5,1
15831,0,poem,en,Not Verified,2,3,1
15832,0,musing,en,Verified,4,2,1
15833,4,140,en,Verified,12,4,17
15834,4,140,en,Not Verified,15,6,7
15835,0,poem,en,Not Verified,2,3,2
15836,0,140,en,Not Verified,1,1,1
15837,0,rant,en,Not Verified,3,3,2
15838,0,open letter,en,Not Verified,4,10,2
15839,0,musing,en,Not Verified,1,4,2
15840,0,poem,en,Not Verified,1,1,1
15841,0,diary,en,Not Verified,2,6,1
15842,0,diary,en,Not Verified,1,7,4
15843,0,diary,en,Not Verified,1,4,2
15844,0,diary,en,Not Verified,2,1,1
15845,0,diary,en,Not Verified,2,10,1
15846,4,diary,en,Not Verified,2,3,10
15847,0,diary,en,Not Verified,2,4,1
15848,0,140,en,Not Verified,2,12,2
15849,0,short story,en,Not Verified,1,2,1
15850,0,diary,en,Not Verified,5,1,3
15851,0,thought,en,Not Verified,1,3,2
15852,0,diary,en,Not Verified,7,3,2
15853,0,thought,en,Not Verified,3,2,1
15854,0,bubble,en,Verified,9,18,44
15855,0,diary,en,Not Verified,1,1,3
15856,0,open letter,en,Not Verified,2,1,1
15857,0,diary,en,Not Verified,1,2,2
15858,4,poem,en,Verified,10,2,9
15859,0,poem,en,Not Verified,16,4,7
15860,0,poem,en,Not Verified,3,1,1
15861,0,thought,en,Not Verified,1,2,1
15862,0,thought,en,Not Verified,1,1,3
15863,0,rant,en,Not Verified,1,4,2
15864,1,diary,en,Verified,8,2,9
15865,0,poem,en,Not Verified,2,1,3
15866,0,diary,en,Not Verified,6,1,1
15867,4,poem,en,Not Verified,3,4,2
15868,0,musing,en,Not Verified,5,3,1
15869,0,open letter,en,Not Verified,1,3,1
15870,0,diary,en,Not Verified,5,1,2
15871,1,thought,en,Verified,37,4,26
15872,0,poem,en,Not Verified,1,1,3
15873,0,diary,en,Not Verified,1,1,1
15874,0,musing,en,Not Verified,1,5,1
15875,0,thought,en,Not Verified,2,1,4
15876,0,open letter,en,Not Verified,2,2,2
15877,0,diary,en,Not Verified,3,1,2
15878,0,musing,en,Not Verified,7,1,1
15879,0,diary,en,Not Verified,1,1,1
15880,0,short story,en,Not Verified,1,5,1
15881,0,bubble,en,Not Verified,18,10,72
15882,0,diary,en,Not Verified,1,4,4
15883,4,140,en,Not Verified,2,2,7
15884,0,thought,en,Not Verified,3,1,1
15885,0,poem,en,Not Verified,1,1,1
15886,0,poem,en,Not Verified,1,6,1
15887,0,bubble,en,Verified,8,7,26
15888,0,open letter,en,Not Verified,1,1,2
15889,0,poem,en,Not Verified,1,1,1
15890,0,poem,en,Not Verified,2,5,2
15891,4,thought,en,Verified,14,3,6
15892,0,thought,en,Not Verified,2,2,1
15893,0,diary,en,Not Verified,6,4,5
15894,0,diary,en,Not Verified,1,2,1
15895,0,140,en,Not Verified,3,6,3
15896,0,140,en,Not Verified,1,1,1
15897,0,short story,en,Not Verified,2,2,1
15898,0,short story,en,Not Verified,2,1,1
15899,0,thought,en,Not Verified,1,2,3
15900,0,review,en,Not Verified,1,3,1
15901,0,diary,en,Not Verified,1,1,2
15902,0,thought,en,Not Verified,1,3,2
15903,0,140,en,Not Verified,2,10,1
15904,0,poem,en,Not Verified,1,1,1
15905,0,diary,en,Not Verified,1,8,1
15906,0,140,en,Not Verified,3,5,3
15907,1,poem,en,Verified,14,5,17
15908,0,poem,en,Not Verified,2,3,1
15909,0,diary,en,Not Verified,22,11,2
15910,0,140,en,Not Verified,15,2,2
15911,0,musing,en,Not Verified,1,1,2
15912,0,thought,en,Not Verified,1,1,1
15913,0,thought,en,Not Verified,1,2,1
15914,4,140,en,Verified,11,1,17
15915,6,bubble,en,Not Verified,1,22,81
15916,0,open letter,en,Not Verified,1,7,1
15917,4,thought,en,Not Verified,1,1,2
15918,0,rant,en,Not Verified,1,2,1
15919,1,poem,en,Verified,18,6,22
15920,0,diary,en,Not Verified,1,7,1
15921,0,musing,en,Not Verified,2,4,1
15922,5,page,en,Not Verified,1,3,14
15923,4,140,hi,Verified,28,1,21
15924,5,bubble,en,Not Verified,8,35,64
15925,1,thought,en,Verified,26,5,34
15926,0,bubble,en,Verified,6,14,67
15927,0,thought,en,Not Verified,3,1,1
15928,0,poem,en,Not Verified,8,4,1
15929,0,thought,en,Not Verified,1,5,1
15930,0,140,en,Not Verified,3,4,1
15931,0,thought,en,Not Verified,1,2,1
15932,0,poem,en,Not Verified,1,1,1
15933,0,140,en,Not Verified,1,2,1
15934,0,140,en,Not Verified,2,1,3
15935,4,diary,en,Not Verified,1,3,4
15936,0,poem,en,Not Verified,1,1,3
15937,0,poem,en,Not Verified,1,3,1
15938,4,diary,en,Not Verified,2,7,2
15939,0,140,en,Not Verified,4,2,3
15940,0,diary,en,Not Verified,17,10,5
15941,0,bubble,en,Verified,7,11,24
15942,0,musing,en,Not Verified,1,2,2
15943,0,140,en,Not Verified,2,4,1
15944,1,musing,en,Verified,10,9,17
15945,1,open letter,en,Verified,26,3,16
15946,4,140,en,Not Verified,10,5,3
15947,0,open letter,en,Not Verified,4,1,2
15948,4,poem,en,Not Verified,5,7,4
15949,1,poem,en,Verified,19,1,19
15950,0,open letter,en,Not Verified,2,2,2
15951,0,poem,en,Not Verified,3,3,1
15952,0,thought,en,Not Verified,1,10,1
15953,1,poem,en,Verified,9,1,18
15954,0,thought,en,Not Verified,1,4,2
15955,0,musing,en,Not Verified,1,1,1
15956,0,bubble,en,Verified,2,8,25
15957,0,musing,en,Not Verified,2,2,1
15958,0,page,en,Not Verified,3,1,1
15959,0,short story,en,Verified,5,1,2
15960,0,musing,en,Not Verified,1,4,1
15961,0,thought,en,Not Verified,3,3,1
15962,0,thought,en,Not Verified,2,1,3
15963,1,thought,en,Verified,30,5,25
15964,1,open letter,en,Verified,7,1,9
15965,4,140,en,Verified,2,2,10
15966,0,140,en,Not Verified,1,1,1
15967,4,thought,en,Not Verified,1,1,8
15968,0,rant,en,Not Verified,5,5,4
15969,0,musing,en,Not Verified,3,2,4
15970,0,musing,en,Not Verified,1,1,1
15971,0,musing,en,Not Verified,1,1,2
15972,0,thought,en,Not Verified,8,1,2
15973,0,poem,en,Not Verified,1,1,3
15974,0,open letter,en,Not Verified,1,3,3
15975,5,diary,en,Not Verified,7,14,17
15976,0,open letter,en,Not Verified,2,8,3
15977,0,poem,en,Not Verified,4,1,2
15978,5,bubble,en,Not Verified,15,15,54
15979,0,poem,en,Not Verified,1,2,2
15980,0,diary,en,Not Verified,1,1,2
15981,0,poem,en,Not Verified,1,1,1
15982,0,140,en,Not Verified,2,1,3
15983,0,short story,en,Not Verified,5,2,2
15984,0,musing,en,Not Verified,1,2,3
15985,4,open letter,en,Not Verified,1,1,4
15986,4,diary,en,Not Verified,3,1,5
15987,4,thought,en,Not Verified,12,3,9
15988,4,rant,en,Not Verified,2,1,8
15989,0,poem,en,Not Verified,1,2,1
15990,0,140,en,Not Verified,1,2,1
15991,0,open letter,en,Not Verified,1,15,1
15992,0,thought,en,Not Verified,1,1,3
15993,0,thought,en,Not Verified,5,2,3
15994,4,140,en,Not Verified,4,6,3
15995,0,140,en,Not Verified,1,1,3
15996,0,diary,en,Not Verified,2,6,2
15997,0,poem,en,Not Verified,1,1,1
15998,0,page,en,Not Verified,3,3,3
15999,0,short story,en,Not Verified,2,2,1
16000,0,diary,en,Not Verified,1,7,3
16001,0,musing,en,Not Verified,2,4,1
16002,0,thought,en,Not Verified,4,2,5
16003,0,bubble,en,Verified,5,14,22
16004,0,thought,en,Not Verified,2,1,1
16005,0,diary,en,Not Verified,3,1,3
16006,0,thought,en,Not Verified,2,2,3
16007,4,140,en,Not Verified,1,4,7
16008,0,140,en,Not Verified,1,1,1
16009,5,bubble,en,Not Verified,4,11,35
16010,0,musing,en,Not Verified,1,1,1
16011,0,poem,en,Not Verified,1,1,1
16012,0,diary,en,Not Verified,2,4,3
16013,0,open letter,en,Not Verified,4,2,2
16014,0,140,en,Not Verified,12,1,2
16015,0,bubble,en,Not Verified,1,2,1
16016,4,140,en,Not Verified,200,3,9
16017,6,thought,en,Verified,769,3,45
16018,0,short story,en,Not Verified,6,5,1
16019,0,open letter,en,Not Verified,1,1,2
16020,0,bubble,en,Not Verified,1,5,1
16021,4,140,en,Not Verified,2,5,9
16022,0,diary,en,Not Verified,3,17,2
16023,5,bubble,en,Not Verified,7,9,41
16024,0,thought,en,Not Verified,1,5,2
16025,0,musing,en,Not Verified,6,2,5
16026,1,short story,en,Verified,293,6,88
16027,1,short story,en,Verified,39,5,14
16028,0,poem,en,Verified,5,2,2
16029,1,bubble,en,Not Verified,424,20,114
16030,0,140,en,Not Verified,3,5,2
16031,0,poem,en,Not Verified,1,2,1
16032,0,thought,en,Not Verified,2,9,2
16033,0,musing,en,Not Verified,1,1,1
16034,0,diary,en,Not Verified,2,21,1
16035,0,diary,en,Not Verified,1,2,2
16036,0,musing,en,Not Verified,1,1,3
16037,0,140,en,Not Verified,1,4,1
16038,0,poem,en,Not Verified,1,2,1
16039,0,musing,en,Verified,1,1,1
16040,0,musing,en,Not Verified,4,2,3
16041,1,poem,en,Verified,12,2,13
16042,0,bubble,en,Not Verified,6,4,1
16043,0,open letter,en,Not Verified,1,2,1
16044,0,140,en,Not Verified,1,1,1
16045,4,140,en,Not Verified,2,2,6
16046,0,short story,en,Not Verified,4,1,2
16047,0,poem,en,Not Verified,3,1,2
16048,0,thought,en,Not Verified,4,1,1
16049,0,poem,en,Not Verified,1,3,1
16050,0,review,en,Not Verified,2,4,4
16051,0,poem,en,Not Verified,5,3,4
16052,0,bubble,en,Verified,12,11,24
16053,4,140,en,Verified,3,1,3
16054,0,open letter,en,Not Verified,1,2,2
16055,0,musing,en,Not Verified,1,2,1
16056,0,poem,en,Not Verified,7,3,2
16057,0,thought,en,Not Verified,2,2,4
16058,4,140,en,Verified,5,4,7
16059,0,thought,en,Not Verified,6,1,1
16060,0,140,en,Not Verified,1,2,4
16061,0,poem,en,Not Verified,3,3,3
16062,4,140,en,Not Verified,6,5,12
16063,4,open letter,en,Not Verified,2,8,4
16064,0,diary,en,Not Verified,1,4,1
16065,0,musing,en,Not Verified,4,6,1
16066,0,thought,en,Not Verified,4,4,1
16067,0,diary,en,Not Verified,5,5,4
16068,0,musing,en,Not Verified,4,4,2
16069,0,poem,en,Not Verified,1,2,2
